-0,367759976382259
0,308600723569808
-1,25728891143988
0,741016282131263
0,729244819047251
-0,331571914747473
-1,04065784497464
1,40272438211787
0,155322795061718
-1,22948875749703
-0,337693618251084
-0,827102145753758
-0,472387350619025
0,165407239631819
0,796024855778536
-0,782280740395025
-0,550342275681117
-1,09138835942591
1,22837010839194
0,223103596069838
0,541052506834107
-0,627295124851156
-0,437603789954054
0,286726455757649
-0,38467980735852
0,436633346568331
-0,483379316518733
-0,047818678636185
-1,12203593989387
-0,0323513999667887
-0,942252097207729
-0,515063082969356
-0,0545158281053039
0,768793945374076
0,109465391955158
0,729387593578205
0,692138523370148
-0,0499169248902531
0,613477412281643
-0,720135524994394
0,882596156113026
0,925319937067675
0,857273991752102
-0,336960759542784
-0,608628843281457
1,14699755372304
-0,170875684008024
-0,834403660874776
-0,498643371856102
-0,806047172798864
0,654058878591162
0,235662264786389
-0,683173971450425
0,857615991508392
0,919629214053838
0,744558018824645
0,351155114101663
0,24965105638622
-0,227782047242635
0,659688138289663
0,00947549069738921
-0,543258653044644
0,423100415598324
0,686332003154393
0,990253984914024
-0,877779075661771
0,398767543209866
-0,430803345595954
0,808013861901988
-0,713679480997803
0,304281295677938
0,734897578523381
-0,221240111687594
0,363305572760256
-0,219202950107065
1,15108262954679
-0,148124481093105
0,497464820814573
-0,789693860050646
-0,199229550169061
-0,37851815946794
-1,1191137671888
-0,264366804370101
0,704882967354758
0,315927757329203
0,263592720062232
0,647396660232878
0,152514491817472
1,22029445886335
0,504230156115833
-0,27479511191924
0,833494164617817
0,842869837636965
0,699318575629553
0,720499289736822
0,419391579078861
-1,12338320021727
0,751143252919595
-0,281335034040593
0,666703578308744
-0,558726328108013
-0,830707188141246
-1,17482631664568
-0,26296517959243
0,295909541163139
0,705356285839522
-0,801165131960847
0,283873993056128
-0,28715839600227
-0,846648703521138
-0,109273133770295
0,352339113580127
0,0154510160145254
1,23763423626471
0,127577655212342
-0,29574185326645
0,620539612565949
0,68767423174003
0,722254327131063
-0,241613286914764
-0,297676742676311
-0,964833957222951
-0,338028355416627
-0,297980964040779
0,168230068293665
0,0987447625691925
0,413693264924192
-0,0988731133426771
0,856712024954557
0,547456599843191
0,800061139364365
0,164186769375441
-0,419235942268331
-0,51830723177088
-0,627873672061394
-0,867660575540961
0,990197365964964
-0,692819338827364
-0,564210046682418
-1,01128548785739
-0,0412666616882085
-0,0308588099211608
-0,68101126548447
0,848346333415655
-0,798648125146659
-0,100012347680043
-0,328517559234143
0,889407933527188
-0,24415298372066
0,0369307810292365
1,00099370884398
-0,717462489167671
0,72157135651704
-0,70295118891961
-0,209124028517333
-0,537707755372126
0,524730640524327
0,0967689037552656
0,120221258813322
-0,439846176214509
0,709480638185109
0,251961002655923
0,0291123574401896
0,0610466452391178
-1,085960039268
0,5285155006998
-0,237916862518772
-0,223224915877606
0,897750645772766
0,327343534774595
-0,0943634561292825
0,361006872382492
0,26720310780964
0,607373808668875
0,692850361960437
1,1537836108451
0,522157231123428
0,0366428234358205
-1,01261049378468
1,04781332771557
-0,98321765155848
-0,920937798651306
-1,07877659092917
-0,405504623343111
0,660851962501146
0,402061821607108
0,45601690210071
-0,373151776214028
0,690724551741114
1,43861309483604
0,175649919361302
-0,483042662113667
-0,183645525407609
-0,60704493722609
-0,599222355718009
0,606645129578573
0,715582034848627
0,268889307997249
0,142027940994918
-0,766327435645207
-0,294043397747913
-1,05823767584399
-0,774351480557951
0,827002191242882
-0,693939883192519
-0,685098447063619
0,267588736331456
0,66801519178986
-0,0618142010221025
0,432616977060705
-0,272702347912678
-0,905257680142523
0,424908014024062
0,0497945516866543
0,681259807583355
0,747883634554514
1,19946913662692
-0,763363959741965
-0,47298600556813
0,547914466354571
-0,852610203777659
-0,655184494585424
0,448744920458605
0,81339549896885
0,774827052724627
-0,927516409113801
-0,508576110089353
-0,276900272119831
0,982866322512372
0,706449303123977
-0,951316185463494
-0,117868769929826
0,762847918327854
0,340589779088097
0,117614405676528
-0,518415452444231
1,20747394095463
-0,473971814348608
-0,358354391358709
0,371021347251667
-0,778639123498809
0,494538402066254
0,940870570047267
-0,772465186090427
0,432184252073892
-0,243829579730212
0,484815778348407
0,651342592876757
-0,522714747744396
-0,632008376229867
-0,664860029558696
0,602898104829933
0,567510475657267
-1,02856841418909
-0,0910124479671663
-0,892604516759588
-0,54745537042442
-0,917281571234899
-0,947195470380064
-0,98726475804844
0,636520109033523
-0,475468411574537
-0,671297694086709
-0,0999300047218026
0,256122117631269
0,535194290102279
-0,876136756903991
0,769852653973845
-1,08668346682354
0,379605584175601
0,878680031852964
-0,116783984361279
0,247433590663833
-0,353975382567938
-0,0272493907428011
-0,598558100266362
-0,711240173594623
-0,0563364570727734
-0,797909852415815
-0,225754591075448
-0,253945226700186
0,0257184372777583
-0,627601868625812
0,148679883484548
-0,303606778336708
-0,747950561077347
0,0706371447698722
0,623114781830919
0,100628867104902
-0,32281655057669
0,711039634946011
0,370656255038393
-0,643969210021842
-0,738826336551782
0,471439139766601
0,902069216562301
0,0919388222883339
0,114045837366488
0,0794188555475128
0,482970290163202
-0,194569521236989
0,966659053170784
-0,0334257405743171
0,0676545247184544
-0,542813406056149
0,78451919614247
-1,07530885093489
0,551159030898125
0,537645279054665
-1,11357269962581
-0,702572589749333
1,1001281425654
0,81475929647697
0,046231585041713
0,58265611726198
-0,381112524930499
-0,871424652569828
0,181091002227442
0,336686867526408
-0,244432759434084
0,0143675051159551
-0,961789777349038
-0,168482562991471
1,0146306317318
0,883521560567706
-0,912200241695566
-0,123998939081332
0,0785931765036459
-0,47911861750928
0,172969669589856
0,151194145000027
-0,106583886735217
-0,972426353790562
-0,0703069795520647
-0,927436136681361
0,0823489315475312
0,479511148027265
-0,031636513994793
-0,278358688881411
0,853621472741554
-0,320300237366217
0,548256794885251
0,125860051832375
0,395140724027909
-1,06556021413994
-0,293805302905054
1,2489407270271
-0,170915837236101
-0,202988549777668
-0,456863598494236
0,275709984720112
-0,470687314174153
0,954622847854776
-0,67231160971115
-0,293457657719798
-0,539273172363663
0,0950206661412577
0,802375092620707
0,677695016639827
-0,726918004118014
-0,164552039116661
0,345920202694786
-0,0455444795810478
0,737504591501674
0,0823001035825009
1,04546562808093
0,123515286307608
-0,281714422156742
0,0381176809426667
-0,656639313843746
0,330584374823188
0,294556420636925
-0,725130354634264
0,613342508955978
-0,314855788263909
0,241464248648156
0,497585997994263
0,885723657842668
0,540526782693397
0,220406231128124
-0,543948586473861
0,594186435466603
-0,901890954495774
0,775214667885957
1,06932447326151
-0,184890567281841
-0,125765395199113
0,458910502219297
-0,614409483473382
0,795918761558367
0,72978166715858
0,782140363095405
0,557383049158912
-0,83185052544257
-0,127051434785412
0,0849660958733695
-0,212522785516094
-0,0318740050872727
-1,18639379552435
-0,315148350928256
0,205185358991954
-0,110974899989745
1,11095834063554
-0,775647300005421
0,386966017696107
-0,980796719254287
0,455324360949861
-0,299800073408291
-0,937961701029364
0,478744136547781
0,0219851240464366
0,330702561581961
-1,15532377650539
-0,689930944070617
0,857331211104233
0,174295123454346
0,0154461998932632
-0,124371226953264
1,10291556707213
1,02520133941013
-0,571516513620652
0,743845686677641
-0,865774750043352
0,256883302877949
-0,0796333890254335
0,157071730507457
-1,00797502949922
-0,88924315367792
-0,370981690037499
0,386715456216979
-1,00362648258487
-0,540993446401569
0,709348776334008
0,267798974962371
-0,468181837974003
0,606303938422061
0,348090834595832
-0,923539879495017
-0,423856689765641
0,568513871283556
-0,240295012199379
-0,547167009683181
0,386695027211139
0,143269335350792
-0,720142096721789
-0,286164673812485
0,846558077828971
0,0884542343560271
-0,668841652816175
0,0627472428353049
0,820050020154724
0,744250186731618
0,213947861617518
-0,352958787268498
1,5212020405368
0,0713506328438266
-0,522524876975438
-0,173883620310886
-0,182386923984122
0,857816011784456
-0,923197568035534
0,442740590514538
0,649261361889707
-0,442755169429318
-0,464716193218189
-0,264173207538664
0,549611044301028
-0,412224866905855
0,385159754830755
-0,750343368595391
0,464156505959498
0,168799014390935
-0,0464365522741802
-0,344802930480678
-0,519380088053742
-1,2574467171011
-0,773103686901252
-0,262445697163208
-0,312187681316836
-0,73786677677115
0,582739510143836
-0,0947872312988646
0,0560675684098624
-0,27096833579168
0,235522301060208
-0,0357788036659427
0,0359834715291305
0,128119375912418
0,162529694032789
0,285833331835536
0,00863453110277188
0,250538883923789
0,295586478110434
-0,428131128465003
0,851036024290692
0,332426025146711
-0,437688951816582
0,0508540630798873
-0,536733390472044
1,00622622578036
-0,0454108252316989
-0,0398729515483398
0,00421748807209936
-1,09770355633786
-0,410907095362827
-0,247410899565471
-0,0511418317486619
-0,133983093132265
0,938528454217032
0,912518781179676
0,216810106098158
0,326021815265917
-1,47215886787635
-0,269482740666417
-0,394968580226013
-0,128769141853113
-0,652154358041067
-0,280999729127688
-0,0523095008804229
0,930520766419701
0,574667488018264
-0,671912116879078
0,293509671203974
0,183559225916735
0,20069915671708
-0,619621182367639
-0,858944330049676
-0,555222110553463
-0,589898593018984
0,23055950696349
0,179672752149572
0,0151507287634772
-0,505759127512761
-0,471668899220852
0,38494112444715
-0,375778039302473
1,17410421018383
0,180219833893584
-0,552289595636973
0,198304721505687
0,341426923132826
-0,638730350753971
0,414771179587469
0,284446010833385
-0,591675568344504
0,240097605713651
0,0868928404731655
-0,623007687741788
-0,888787933457425
-0,229240026786144
0,284483202733367
0,76543650988974
-0,939850177562604
-0,560501109113772
-0,411509846016011
-0,289848085075796
0,336604559554
-0,597082872646632
0,638317845100587
-1,30846023441666
-0,377670629943947
-0,844653565698008
-0,479688725406152
-0,209051533773668
-0,61231845330632
-0,716831899767674
0,234582440283562
0,706686902509661
0,374631925184631
-0,00156070701510558
0,00921852052112015
0,0597730010302777
-0,802465237545547
-0,642795756417822
-0,914127343000901
0,226861362595202
-0,159312871318972
-0,139477929014772
-0,2711589763438
1,13202156932309
0,188454839134546
0,615398294391501
-0,45561557053543
0,374031664559283
-0,836903496624855
0,651970228803998
0,100109868370682
0,664718959928048
-1,43559245175821
-0,608826753040909
0,264697897257698
0,148795622173798
-0,771245928188837
-0,879515358606399
-0,95194793770335
0,325513944803876
1,08829739799547
-0,514166907265102
-0,235960519334175
0,855758946840447
-1,05886017369407
0,476994284546384
-0,0219221607527118
-0,586271899362764
0,82172181337639
-0,649281137920032
-0,68100632821517
0,667439383411015
-0,682709773917052
0,358711881254437
0,355038343203858
0,0702772526651187
0,767886780999286
0,140131295975227
-0,0203370757764687
0,306200010344642
-0,763854734673392
0,144444053247677
-0,537159676134227
-0,309193364428095
0,328519911472653
0,245883546552047
0,479768642744666
-0,459896392753819
-0,49571942357751
-0,266715362981288
0,380121944905135
-0,719997055255163
-0,644131303661775
-0,63144507059144
0,490681593716873
-0,950494894801081
0,580465211646863
-0,464498383081932
0,622497965824261
